order_id,customer_id,product_id,quantity,order_date,unit_price,total_price
4745,839,B0BNK2M99Y,5,2025-07-29,12.99,64.95
4746,708,B0CJJTRRZN,4,2025-04-28,33.63,134.52
4747,249,B0CCS269BC,4,2025-09-18,11.99,47.96
4748,332,B0CFPN3HQQ,3,2025-10-13,8.32,24.96
4749,565,B0BQWWWSL5,3,2026-02-02,30.0,90.0
4750,254,B01ENS6FY4,1,2025-10-25,26.43,26.43
4751,917,B0BLZ9FYVK,5,2025-12-01,7.99,39.95
4752,496,B0CGH37RTP,1,2025-09-08,9.41,9.41
4753,740,B0C99H85F3,2,2025-07-11,16.49,32.98
4754,198,B0CFLDLN7K,3,2025-09-29,5.99,17.97
4755,633,B08NKCS8FK,3,2025-11-25,11.99,35.97
4756,51,B07RWLR64S,3,2025-12-12,104.89,314.67
4757,63,B08J9PY32J,3,2025-07-14,7.49,22.47
4758,739,B09T5H9ZS2,1,2025-07-05,14.99,14.99
4759,764,B0CGGZ6H18,2,2025-04-23,17.55,35.1
4760,499,B0BH4KRGHZ,4,2025-08-29,9.99,39.96
4761,322,B0BWNH9LDQ,4,2026-03-20,12.95,51.8
4762,198,B09M765MXC,1,2026-01-15,105.91,105.91
4763,174,B09MKY5FJ8,4,2025-09-26,4.26,17.04
4764,644,B0CFYBNC5Q,1,2025-08-08,4.93,4.93
4765,999,B0CJMS43ZX,4,2025-06-30,27.99,111.96
4766,608,B0CCJH81K4,1,2025-10-10,9.55,9.55
4767,420,B09SJ2VDN8,2,2025-04-24,67.06,134.12
4768,7,B0C8ZC7YXP,5,2026-02-26,3.49,17.450000000000003
4769,338,B01KCBFLIM,5,2025-08-26,5.0,25.0
4770,488,B006JO3P76,1,2025-05-06,1.99,1.99
4771,707,B0CBQGM8XC,2,2025-05-18,10.45,20.9
4772,345,B07CHCGK2F,2,2025-07-19,66.87,133.74
4773,312,B0CJQSGKMF,2,2026-02-01,120.6,241.2
4774,862,B0B4K1Z28M,4,2025-11-14,19.99,79.96
4775,386,B01FMAV5UQ,2,2026-03-22,19.99,39.98
4776,632,B0C1V2YRC8,2,2025-07-20,7.99,15.98
4777,342,B0BR3956HH,4,2025-04-07,7.58,30.32
4778,965,B0C6XSTNR9,2,2026-02-24,11.22,22.44
4779,971,B093ZZN3B9,5,2025-07-16,24.4,122.0
4780,132,B0CHX935PY,1,2026-03-04,73.52,73.52
4781,497,B09NV74FKM,4,2025-12-14,33.77,135.08
4782,381,B0CGDPHDLS,2,2025-05-07,760.65,1521.3
4783,628,B0C1W7RKTJ,2,2025-08-28,37.6,75.2
4784,755,B07PNCX7GY,5,2025-05-26,75.0,375.0
4785,672,B07DL1VG6M,5,2025-05-05,10.95,54.75
4786,867,B09SV9VCQP,2,2025-07-29,5.5,11.0
4787,467,B0C5CZZBD2,5,2025-04-10,6.79,33.95
4788,982,B0B1Q4RRPG,1,2025-04-08,41.26,41.26
4789,366,B0C9TTSMDL,2,2026-01-15,179.57,359.14
4790,876,B0BLZGFZKV,3,2025-11-19,22.47,67.41
4791,854,B0CHF44GR4,4,2025-05-10,82.98,331.92
4792,660,B0B6W1F2Y1,4,2025-05-16,80.49,321.96
4793,178,B09SWJSMPG,5,2025-11-17,34.92,174.60000000000002
4794,865,B091DTFCSK,3,2025-07-19,11.37,34.11
4795,641,B07WMK3TSY,4,2025-07-12,19.9,79.6
4796,879,B0036KG89I,4,2025-10-01,13.15,52.6
4797,436,B09J1JZ7M5,2,2025-09-25,84.99,169.98
4798,322,B0CKHMZ585,5,2026-03-24,5.09,25.45
4799,364,B0B6CH75ZH,1,2025-05-21,11.37,11.37
4800,57,B0BTPQJ8VR,2,2025-11-17,29.99,59.98
4801,741,B0B216L2J7,4,2025-07-04,880.54,3522.16
4802,531,B09RB7NK9N,1,2026-03-09,82.99,82.99
4803,258,B0CFM2JDRK,3,2025-05-02,9.99,29.97
4804,544,B09MFM34X7,4,2025-05-13,23.99,95.96
4805,789,B01M4HEEZY,3,2025-07-30,22.5,67.5
4806,427,B00427TAIK,5,2025-07-25,99.0,495.0
4807,692,B08N6KHHRC,4,2026-02-06,29.99,119.96
4808,179,B06WLLV5LL,5,2025-12-10,75.99,379.95
4809,386,B0C3464CVP,1,2025-11-22,20.99,20.99
4810,634,B0C3VLTNWB,4,2025-04-13,46.45,185.8
4811,349,B09DVT5NZV,3,2026-02-11,42.89,128.67000000000002
4812,597,B0C7L6VNGD,2,2025-10-12,468.99,937.98
4813,297,B0C53J3QXH,2,2025-08-15,34.29,68.58
4814,309,B0CFW42QPB,1,2026-01-17,5.95,5.95
4815,861,B09S524S13,1,2025-08-19,44.49,44.49
4816,568,B0CDWQQLVR,3,2025-12-24,13.42,40.26
4817,938,B07WRXVF1G,3,2026-01-08,21.99,65.97
4818,805,B07HFF5M4C,1,2025-09-22,7.92,7.92
4819,174,B076ZJ81JZ,4,2025-04-06,7.99,31.96
4820,652,B09MF3P5NX,2,2026-03-21,5.99,11.98
4821,563,B09Q8Y594B,3,2025-05-07,27.99,83.97
4822,705,B000E8HX80,2,2025-09-22,107.21,214.42
4823,494,B076BZ4K4L,5,2026-01-26,9.95,49.75
4824,670,B005NZ9AZI,4,2025-04-02,30.41,121.64
4825,968,B09SDMQBGL,4,2025-07-17,10.99,43.96
4826,425,B073MX2HYR,4,2025-12-13,4.99,19.96
4827,403,B07YBVLL7X,2,2025-05-08,19.99,39.98
4828,183,B0842Y4YKT,3,2025-12-16,3.45,10.350000000000001
4829,816,B09CQ427NW,5,2025-04-21,28.99,144.95
4830,111,B00UCFRPF6,4,2025-08-19,10.99,43.96
4831,105,B09HJRSRNF,2,2025-10-03,78.99,157.98
4832,249,B01E92YKUA,4,2026-03-13,6.68,26.72
4833,937,B0BNKFNT64,1,2026-02-24,26.59,26.59
4834,740,B0C7VK7M36,1,2025-06-26,13.49,13.49
4835,459,B088P4NVBP,4,2025-04-13,3.49,13.96
4836,451,B0CBMW5X47,5,2025-12-29,3.98,19.9
4837,81,B0BQTMCNNF,5,2025-10-23,50.47,252.35
4838,642,B08HDGLY5M,2,2026-02-15,11.73,23.46
4839,361,B07X7WZ4NV,3,2025-08-20,120.0,360.0
4840,945,B0B5522F1K,2,2025-10-07,20.32,40.64
4841,919,B0C5589DQR,3,2025-04-14,90.99,272.96999999999997
4842,41,B0CDX65ST3,5,2025-11-18,17.99,89.94999999999999
4843,385,B0BVQF2HN9,5,2025-06-30,18.99,94.94999999999999
4844,154,B0B6G14XBV,1,2025-08-11,4.05,4.05
4845,818,B0BHX5VFXP,1,2025-08-13,104.99,104.99
4846,650,B0C1YNDY3T,3,2026-01-25,15.98,47.94
4847,231,B0CFQQ8JTD,2,2025-09-16,36.58,73.16
4848,833,B081ZL6LLS,4,2026-01-23,14.99,59.96
4849,630,B0CCNCZ629,4,2025-05-09,22.45,89.8
4850,151,B00NAOS94M,3,2026-02-23,18.99,56.97
4851,457,B09495V3FV,2,2025-08-15,41.99,83.98
4852,232,B0CCBX1FVG,5,2025-08-09,2.28,11.399999999999999
4853,43,B0145NCBT0,5,2025-06-09,48.78,243.9
4854,401,B0B6BTSV7B,4,2025-09-07,5.32,21.28
4855,615,B079Y58CMG,2,2026-03-17,25.0,50.0
4856,390,B0BYHJBQQ1,1,2026-02-10,50.81,50.81
4857,934,B0BPMD54BW,1,2025-06-03,3.33,3.33
4858,279,B09GWGR8XL,1,2025-06-22,105.76,105.76
4859,30,B09QW8MB38,1,2025-06-11,39.99,39.99
4860,296,B08FBXXJG1,2,2026-01-26,38.23,76.46
4861,359,B07QBQND8D,2,2025-12-03,8.99,17.98
4862,631,B000XYUKAS,4,2025-07-30,4.12,16.48
4863,963,B01AAMVKAG,4,2025-08-09,24.82,99.28
4864,849,B0791RBGSJ,1,2025-11-26,2.3,2.3
4865,953,B0B5GW9CNH,5,2026-03-19,119.99,599.9499999999999
4866,132,B09CLDTNP3,4,2025-07-25,209.99,839.96
4867,284,B06Y1T2SPL,2,2025-12-26,14.95,29.9
4868,971,B09DPWZH55,5,2026-01-31,18.2,91.0
4869,524,B012LO1TSO,2,2026-01-03,20.0,40.0
4870,636,B0CHJ9LZQ2,1,2025-04-03,26.99,26.99
4871,994,B0CC9XNCD3,5,2025-11-28,24.95,124.75
4872,664,B0C6MHQS8V,5,2025-12-26,16.89,84.45
4873,37,B0C3VL9MVF,3,2026-01-14,1474.94,4424.82
4874,175,B0CFLZ83D4,2,2025-12-16,21.98,43.96
4875,297,B0BRB9YFY7,5,2025-08-21,8.89,44.45
4876,23,B0B84M9LHG,4,2025-04-12,17.99,71.96
4877,696,B00FPIT3OQ,5,2025-10-16,350.0,1750.0
4878,270,B09DXYW6G8,2,2025-05-04,22.99,45.98
4879,793,B0B56QTSNC,2,2025-11-12,62.99,125.98
4880,84,B0999HGQQM,4,2026-02-15,42.99,171.96
4881,451,B0CGD5LGB6,4,2025-11-07,19.61,78.44
4882,487,B0CJ1NK732,1,2025-11-09,26.52,26.52
4883,385,B0CD2PWBZV,2,2025-12-18,330.99,661.98
4884,915,B00DQFEQVU,1,2026-02-24,37.38,37.38
4885,934,B0BV36TG67,3,2025-12-18,61.89,185.67000000000002
4886,134,B095Z3SP1B,2,2025-12-29,61.9,123.8
4887,122,B0BFPYLC1Z,1,2025-11-04,9.98,9.98
4888,967,B0CB55FR2H,4,2025-07-19,62.83,251.32
4889,859,B075V9LB6N,3,2025-08-20,4.75,14.25
4890,1000,B0C5SWYFC3,1,2025-12-15,22.39,22.39
4891,742,B09NM99T3K,4,2025-04-27,16.34,65.36
4892,113,B09G6FH211,2,2025-09-14,69.99,139.98
4893,520,B0BJ7DXVLN,1,2026-01-14,11.99,11.99
4894,46,B0CFVDPLMS,4,2025-06-27,6.49,25.96
4895,414,B0CFR4NNJN,5,2025-10-13,10.61,53.05
4896,332,B0BVFL9WGM,4,2025-06-19,40.98,163.92
4897,543,B0CGDQBY44,5,2025-12-18,19.08,95.39999999999999
4898,128,B0CGQB4TQV,5,2025-06-26,28.11,140.55
4899,87,B0CJZ4X96P,1,2025-04-21,85.76,85.76
4900,75,B07XCXNJ7K,2,2025-09-19,9.99,19.98
4901,578,B0BW8S762X,4,2025-04-27,18.18,72.72
4902,669,B00NU20DMK,4,2025-05-07,175.0,700.0
4903,6,B09WMTNSCW,5,2026-03-15,9.38,46.900000000000006
4904,239,B09STKQNFF,1,2025-03-28,18.19,18.19
4905,37,B0C74DWTWZ,3,2025-11-21,4.59,13.77
4906,210,B09R7LNDN9,2,2026-03-17,13.48,26.96
4907,943,B0BRB8LCBH,5,2025-08-25,18.9,94.5
4908,663,B09FXMGLKB,4,2025-07-12,16.97,67.88
4909,553,B0C3Z2CP38,4,2025-08-20,11.39,45.56
4910,997,B0BKLTH7GC,2,2025-12-02,3.75,7.5
4911,186,B0B6BXXS1F,4,2025-11-15,71.71,286.84
4912,380,B09YTX7BGK,2,2025-10-21,5.17,10.34
4913,225,B07L9ZV63K,5,2025-07-23,19.95,99.75
4914,727,B0BLMQP3HZ,3,2025-04-11,60.46,181.38
4915,748,B091TVTYHN,4,2026-02-23,29.99,119.96
4916,349,B0816K9SWW,2,2025-08-05,28.99,57.98
4917,546,B002IS58UO,4,2025-06-21,5.75,23.0
4918,3,B01JZAONW6,4,2026-01-10,59.99,239.96
4919,685,B0C7821G81,4,2025-06-20,1536.99,6147.96
4920,849,B071FH42VT,3,2026-03-17,49.0,147.0
4921,390,B08NXM32S1,2,2026-03-14,4.99,9.98
4922,507,B0BR2SFSL3,1,2026-03-19,8.19,8.19
4923,303,B0CG3JWR5V,4,2025-12-06,253.99,1015.96
4924,956,B0CHM2DRC8,5,2025-06-06,22.35,111.75
4925,649,B0CCTS6YW1,3,2025-08-07,11.99,35.97
4926,310,B07H7K4FB3,5,2025-12-31,14.99,74.95
4927,902,B09FFN329F,5,2026-01-15,18.32,91.6
4928,948,B086N3WXMX,4,2025-04-29,7.98,31.92
4929,207,B01N3PJXQD,2,2026-01-18,9.99,19.98
4930,30,B09MH336Y4,1,2026-01-24,24.9,24.9
4931,694,B0CDXQKP2M,1,2025-10-29,12.8,12.8
4932,676,B005DEPTEK,2,2025-07-16,7.99,15.98
4933,219,B08T6JDBSC,5,2025-12-28,42.58,212.89999999999998
4934,267,B0BY4BDFR5,1,2026-03-14,6.49,6.49
4935,943,B0CDH1D9NZ,1,2026-02-28,20.29,20.29
4936,702,B0C2YR78RH,1,2025-12-27,6.39,6.39
4937,131,B0CBS4RBV5,4,2026-03-03,210.73,842.92
4938,69,B0BXNXCDK5,5,2026-02-08,47.32,236.6
4939,108,B083G85S4C,4,2026-02-24,12.0,48.0
4940,692,B0BJPV55CP,4,2026-01-20,45.5,182.0
4941,631,B08Q6LGJZ3,4,2025-06-01,5.65,22.6
4942,706,B019P1Z28O,5,2025-09-28,7.5,37.5
4943,305,B0CGQCRG3R,5,2026-03-21,8.99,44.95
4944,339,B08XJSS648,5,2025-10-05,13.99,69.95
4945,76,B08NZBCYQF,5,2025-07-05,329.27,1646.35
4946,239,B0956Z9K4J,3,2025-10-03,9.99,29.97
4947,45,B09BM6JXPF,3,2026-02-06,9.9,29.700000000000003
4948,678,B09G9LSCXZ,2,2025-07-09,4.99,9.98
4949,158,B0CGRBKTNZ,5,2026-01-05,66.05,330.25
4950,822,B09DYP56M9,3,2025-04-30,15.99,47.97
4951,194,B0C3QD6K4Q,5,2025-04-20,9.03,45.15
4952,136,B009B8M9T2,2,2025-07-27,4.61,9.22
4953,197,B09DXWRDW4,2,2025-04-30,118.41,236.82
4954,71,B0CGR9S2BW,4,2025-07-14,20.47,81.88
4955,291,B0B2L9GRWG,2,2025-11-03,9.99,19.98
4956,448,B0814C82P3,2,2025-07-20,130.76,261.52
4957,324,B0CGGT78FG,4,2026-01-27,43.99,175.96
4958,13,B07Q2QST8M,1,2025-10-19,15.99,15.99
4959,55,B07Y8JRWFQ,2,2025-09-15,13.99,27.98
4960,655,B099GS2B5Q,3,2025-07-18,43.24,129.72
4961,992,B07JMPX6R4,1,2025-05-30,71.98,71.98
4962,786,B0CCXNYW85,3,2025-04-23,20.89,62.67
4963,109,B0C1X8Z51S,3,2025-07-21,15.29,45.87
4964,45,B0C4T893L9,4,2025-11-10,14.99,59.96
4965,261,B0C32TYH8Y,2,2025-08-01,9.77,19.54
4966,644,B07W4MXX92,1,2025-04-19,9.99,9.99
4967,725,B0BD554SCC,3,2025-04-28,2.98,8.94
4968,397,B075N45PQS,1,2026-02-14,3.69,3.69
4969,710,B0C6YL8W8K,4,2025-12-28,24.99,99.96
4970,674,B01N9OUQDA,1,2025-03-31,15.14,15.14
4971,519,B0CHBKHNP7,1,2025-05-22,12.99,12.99
4972,76,B0C6RC1FJR,2,2025-09-20,26.49,52.98
4973,420,B0CGDGJ32C,5,2025-07-26,1.71,8.55
4974,508,B0BBH3WBPD,5,2026-01-23,77.81,389.05
4975,51,B0B4K7H2ND,4,2025-05-21,7.95,31.8
4976,775,B08H27WCQY,3,2025-10-09,2.8,8.399999999999999
4977,984,B01MSARYMD,5,2026-01-25,6.99,34.95
4978,873,B0CDLT4FVR,1,2025-04-18,21.99,21.99
4979,444,B0CFLN4GZH,3,2026-01-17,5.08,15.24
4980,902,B0B5YZRY5D,4,2026-02-07,74.06,296.24
4981,12,B0CKLF7P8B,2,2026-03-09,12.01,24.02
4982,339,B0BJL9D3T8,1,2026-01-13,16.4,16.4
4983,620,B0B6WMLDFG,2,2025-04-19,25.0,50.0
4984,336,B0BKWQK3Y9,2,2026-01-17,9.95,19.9
4985,77,B096NS79RF,5,2025-12-05,9.99,49.95
4986,252,B0CF5SVKBF,3,2025-08-04,4.99,14.97
4987,867,B0C9QNWH21,5,2025-08-03,29.99,149.95
4988,504,B073TGYWQ8,2,2025-08-30,92.69,185.38
4989,845,B0CBM8XNPL,3,2026-02-19,8.99,26.97
4990,256,B0BTSK5CSW,2,2026-01-06,794.99,1589.98
4991,583,B0BNBGDKN9,4,2025-06-11,16.99,67.96
4992,993,B0BDX7T94Q,5,2025-07-04,33.99,169.95000000000002
4993,328,B0C68BNBDG,4,2025-11-12,13.99,55.96
4994,543,B00JBC7D9E,3,2025-08-10,27.9,83.69999999999999
4995,790,B0CKMGC7P7,4,2025-06-14,10.15,40.6
4996,860,B0CFVCLFBM,3,2025-07-04,23.99,71.97
4997,967,B08N639TN9,1,2025-07-02,19.99,19.99
4998,266,B08GZ8KGHZ,3,2025-10-04,268.06,804.1800000000001
4999,928,B09CMWSPGS,3,2026-01-22,59.91,179.73
5000,374,B0CCVG2FJ5,4,2025-09-19,11.69,46.76
5001,520,B083Y4766W,3,2025-10-01,36.99,110.97
5002,579,B0BFFYWJ9M,5,2025-05-20,11.0,55.0
5003,513,B0C8KLLHS5,1,2025-04-05,669.87,669.87
5004,404,B078WFQSZY,2,2026-01-21,35.32,70.64
5005,558,B0C43V5W9N,2,2025-05-28,169.99,339.98
5006,867,B0C9V5B2GY,2,2025-05-12,13.05,26.1
5007,667,B09Y8WDDDX,5,2026-03-21,15.99,79.95
5008,260,B0C3SYJND9,5,2026-02-24,6.99,34.95
5009,28,B0BYNPGQ14,3,2025-12-15,22.51,67.53
5010,372,B0CDGPTJRX,1,2025-04-04,7.82,7.82
5011,838,B09Z6HXY8X,1,2025-04-08,66.7,66.7
5012,593,B07XF71PRJ,3,2026-03-12,49.99,149.97
5013,592,B0CH3T593Y,3,2025-10-05,50.39,151.17000000000002
5014,401,B07Y1SLVMR,5,2025-09-17,30.67,153.35000000000002
5015,613,B0C3B5T71J,1,2025-05-24,15.99,15.99
5016,391,B09YTNR5K2,3,2025-12-28,24.99,74.97
5017,353,B005CA3XO8,4,2025-12-25,31.51,126.04
5018,922,B0C6PL4DSS,1,2025-06-12,597.0,597.0
5019,263,B0CG3C8Z6H,3,2025-04-27,4.99,14.97
5020,574,B01BM4FFS4,3,2025-06-09,43.37,130.10999999999999
5021,437,B06X1FGMTP,3,2025-11-30,26.49,79.47
5022,810,B0C2VYYDG5,4,2025-04-21,279.23,1116.92
5023,438,B082XFTC5F,2,2025-05-09,2.89,5.78
5024,959,B0CBMBKRVW,4,2025-03-27,151.99,607.96
5025,108,B0B5WM5366,4,2026-03-22,3.99,15.96
5026,747,B09CLCV41V,4,2025-04-24,202.95,811.8
5027,811,B0BNJMFZKM,1,2026-03-18,12.99,12.99
5028,412,B08L7ZWJZB,5,2026-02-11,83.99,419.95
5029,57,B07R5W6S2X,3,2025-07-16,10.98,32.94
5030,32,B0BNGM3323,1,2025-12-25,12.99,12.99
5031,612,B0BTSYDSK5,3,2025-10-26,232.14,696.42
5032,867,B01FWR1676,1,2025-12-31,30.81,30.81
5033,903,B0C3VRZV4L,5,2025-11-15,4.36,21.8
5034,541,B077WGYRM8,1,2026-01-04,4.95,4.95
5035,55,B073NX64KK,1,2025-07-31,32.99,32.99
5036,661,B0CFDVPTX6,4,2025-05-05,64.59,258.36
5037,831,B0B5GVP1WF,5,2025-12-15,59.99,299.95
5038,929,B09TBDY3HX,3,2025-08-22,95.34,286.02
5039,168,B0B5Q3V1CF,1,2025-10-21,1713.97,1713.97
5040,205,B093GQYZYX,4,2025-06-16,1219.99,4879.96
5041,308,B0CGVF8VL7,4,2025-05-06,19.39,77.56
5042,220,B0CF4JKL6G,2,2025-08-13,11.99,23.98
5043,46,B0BVGKM94D,3,2025-11-13,40.19,120.57
5044,302,B0CC8Z4W9X,3,2025-11-13,38.34,115.02000000000001
5045,911,B0BDD7294G,3,2026-03-22,620.5,1861.5
5046,131,B0C9DGYWD3,5,2026-02-06,139.99,699.95
5047,916,B0C38BLKSV,2,2025-11-28,16.99,33.98
5048,208,B0BQHPJZPM,2,2026-01-06,4.28,8.56
5049,472,B09VL9BSHX,3,2025-06-27,18.0,54.0
5050,534,B0BZM5GRPN,5,2025-05-05,72.69,363.45
5051,315,B013P21D82,1,2025-12-09,54.99,54.99
5052,265,B089B3XW8J,4,2025-06-12,3.99,15.96
5053,443,B0BXPYQXD8,4,2025-12-06,9.99,39.96
5054,19,B0BH8PN7LZ,2,2025-08-14,5.49,10.98
5055,642,B0BRZTFK1R,2,2025-07-17,6.95,13.9
5056,605,B0CBBZJW5P,1,2025-12-01,11.99,11.99
5057,570,B0B9G4T239,2,2025-08-12,38.99,77.98
5058,761,B0BNXL99PC,5,2025-10-27,35.99,179.95000000000002
5059,519,B08T7H7W1M,2,2025-08-16,10.99,21.98
5060,759,B0BWFTH644,1,2026-03-14,1597.78,1597.78
5061,256,B0CCVWFS3M,1,2026-02-06,1.98,1.98
5062,977,B08PZ5CPZR,2,2025-08-12,48.14,96.28
5063,283,B007XAV9QO,4,2025-10-09,6.89,27.56
5064,778,B09SD3FSJT,1,2025-05-16,7.99,7.99
5065,177,B094NKDYQP,4,2025-08-29,18.99,75.96
5066,470,B0C2MQXDBG,5,2025-12-10,11.99,59.95
5067,139,B08Q4BRFMZ,5,2025-06-24,7.39,36.949999999999996
5068,763,B0CKBLH6KW,3,2025-12-13,119.4,358.20000000000005
5069,668,B01C50UJY4,4,2025-05-07,19.16,76.64
5070,993,B07K591PFP,1,2025-07-07,14.99,14.99
5071,647,1839064900,4,2025-10-09,41.55,166.2
5072,741,B0CFFZDKXK,2,2025-04-14,62.29,124.58
5073,570,B0C991WQ3X,2,2026-03-23,8.79,17.58
5074,324,B083JK13DH,3,2025-07-14,22.39,67.17
5075,102,B0CJ7Z57L2,4,2026-02-04,105.15,420.6
5076,786,B0C5C1VVW3,5,2025-06-08,8.99,44.95
5077,546,B0CKJ92BM3,3,2025-12-19,39.9,119.69999999999999
5078,192,B08XMTT6JD,4,2026-03-11,7.99,31.96
5079,567,B0BQ6YF24Y,3,2026-01-15,3.69,11.07
5080,557,B0BV26GKR8,5,2026-01-23,53.99,269.95
5081,745,B07R4FTPYM,5,2026-02-16,20.89,104.45
5082,962,B076HZYXZ7,3,2026-03-22,27.5,82.5
5083,602,B002RXHW6S,3,2026-03-24,64.99,194.96999999999997
5084,950,B003CFGBFI,3,2025-08-29,39.99,119.97
5085,977,B08DKMF154,4,2025-12-11,2.99,11.96
5086,566,B0C98LJ94B,5,2026-03-13,23.49,117.44999999999999
5087,476,B077ZKV8GS,5,2026-01-07,385.0,1925.0
5088,376,B00NQ49X8W,4,2025-06-30,28.99,115.96
5089,763,B0B12S9WNN,1,2026-01-03,5.99,5.99
5090,828,B079HZRLF1,4,2025-05-15,35.49,141.96
5091,632,B0CB1H2QS6,1,2025-09-17,246.24,246.24
5092,358,B08DNZMS8Y,4,2025-05-16,21.98,87.92
5093,927,B0BX2S3N3Z,5,2025-05-22,16.69,83.45
5094,945,B07H4627F9,1,2025-07-05,20.99,20.99
5095,216,B095HYCYM4,1,2026-03-07,7.19,7.19
5096,455,B09HNYQ388,2,2025-06-24,17.45,34.9
5097,495,B0B7N1PC8T,4,2025-09-23,343.17,1372.68
5098,489,B09643JK3L,4,2026-02-26,23.99,95.96
5099,812,B0C89L1QJX,5,2025-10-09,4.89,24.45
5100,476,B07W7V7CBF,5,2026-01-12,37.97,189.85
5101,988,B0CJQCBYBH,2,2026-03-01,20.69,41.38
5102,821,B0CJ6FBR8R,1,2026-03-07,39.07,39.07
5103,41,B0CKHWTM35,3,2026-02-17,28.47,85.41
5104,688,B09S5N85CK,5,2025-12-15,95.08,475.4
5105,183,B087X6C616,4,2025-10-16,7.99,31.96
5106,173,B07V9PSTNK,3,2025-05-16,42.0,126.0
5107,744,B0CCSG4JN1,4,2025-05-24,129.0,516.0
5108,769,B0C9Q322NH,3,2025-07-15,12.99,38.97
5109,266,B0BB1MLQLD,3,2025-08-09,153.53,460.59000000000003
5110,696,B0B5Z5XFRN,1,2025-10-27,29.99,29.99
5111,542,B08QF5ZJZV,1,2025-07-24,45.99,45.99
5112,868,B0041MKPBW,4,2026-03-16,16.24,64.96
5113,140,B08VDHXMPZ,1,2025-09-16,3.99,3.99
5114,277,B00S6IK65M,1,2025-09-30,5.05,5.05
5115,119,B0CHQW9V7F,4,2025-08-31,16.99,67.96
5116,921,B0C3VTPJLN,4,2025-11-11,3.63,14.52
5117,284,B085L2M9Y8,2,2025-10-18,89.99,179.98
5118,758,B07Y77HBKT,5,2025-11-02,30.0,150.0
5119,205,B0CF51CB3R,5,2025-11-25,13.7,68.5
5120,828,B09531SV51,2,2025-09-27,14.24,28.48
5121,88,B0BJBFYK56,1,2026-03-11,27.62,27.62
5122,451,B0855R9S1H,5,2025-09-24,43.59,217.95000000000002
5123,332,B08YMTYH4Y,5,2026-01-18,7.99,39.95
5124,668,B07BQWPSVW,4,2025-05-26,9.9,39.6
5125,563,B0CH9NFQ3R,3,2025-10-29,7.75,23.25
5126,969,B0BLKRS87B,5,2025-10-01,5.99,29.950000000000003
5127,690,B0BPRRNYWG,2,2025-12-20,16.19,32.38
5128,714,B08HCYZZC8,1,2025-09-27,43.49,43.49
5129,766,B0C7CCBXVW,4,2025-03-30,3780.11,15120.44
5130,33,B0B93FY3B6,5,2025-10-09,27.35,136.75
5131,754,B07JL1K7C8,5,2025-11-26,29.98,149.9
5132,905,B0C3L1RHW2,3,2025-09-12,10.6,31.799999999999997
5133,792,B01MSMUN4V,5,2025-10-10,23.09,115.45
5134,177,B0CC15LXQC,3,2025-12-23,46.89,140.67000000000002
5135,607,B00N2R49GO,2,2025-09-16,26.0,52.0
5136,800,B00VMKMCMQ,4,2025-04-14,40.92,163.68
5137,180,B0BZDCMKXJ,4,2026-02-08,3.49,13.96
5138,356,B08R9QD2PH,2,2026-03-06,14.29,28.58
5139,836,B06XX1XYJQ,1,2025-08-22,69.0,69.0
5140,280,B0C9PCRM2Z,1,2025-05-01,20.67,20.67
5141,849,B0CFL6CV89,2,2025-10-04,40.63,81.26
5142,874,B0CKPB721T,5,2026-03-17,12.99,64.95
5143,891,B0BRMKK49C,2,2025-08-21,14.59,29.18
5144,828,B0BNJM16L1,4,2025-05-07,12.99,51.96
5145,623,B0BXS5W2X8,4,2025-08-20,12.29,49.16
5146,377,B0CC1Y9PFY,1,2025-08-28,401.48,401.48
5147,444,B0C6KPFHMW,3,2026-03-24,150.3,450.90000000000003
5148,266,B08TV33Z31,5,2025-11-23,3.99,19.950000000000003
5149,489,B08SC62WRD,3,2026-01-17,8.5,25.5
5150,882,B008ZC5JJ2,1,2025-10-20,12.95,12.95
5151,344,B0CG5R99YF,1,2025-10-15,55.01,55.01
5152,937,B06WVFRGB2,3,2025-05-08,17.64,52.92
5153,668,B0CF2MT23N,3,2025-07-31,27.79,83.37
5154,453,B0CBMBW6L9,5,2025-08-28,143.99,719.95
5155,538,B0B2JK87JC,2,2025-09-15,78.05,156.1
5156,346,B0B3S3F778,1,2025-10-31,3.89,3.89
5157,345,B0CH83W2JV,4,2025-07-27,12.39,49.56
5158,518,B0CH7VDWR3,3,2025-07-22,5.03,15.09
5159,595,B097C27Z59,4,2026-01-16,4.99,19.96
5160,715,B08VWFGDWN,3,2025-08-17,30.54,91.62
5161,239,B082BXS1HJ,4,2025-06-03,459.0,1836.0
5162,134,B0076MLF0E,4,2025-07-28,42.95,171.8
5163,692,B001F4HBB6,5,2025-12-28,4.49,22.450000000000003
5164,833,B0BNY76N53,1,2025-11-16,11.59,11.59
5165,23,B07S9P1R3C,5,2025-08-20,8.93,44.65
5166,410,B002KPTFXG,2,2025-08-09,3.8,7.6
5167,372,B098BP7QWX,5,2026-03-20,65.99,329.95
5168,690,B09K7GQT1Z,1,2025-12-31,13.99,13.99
5169,159,B0CJF3DXTW,5,2025-07-15,26.59,132.95
5170,585,B08X1TVZLZ,2,2025-08-12,3.1,6.2
5171,446,B00FAUS1HY,3,2025-04-07,22.15,66.44999999999999
5172,669,B0C6843GHV,4,2026-01-21,13.13,52.52
